Title,num_ratings,avg_rating
The Prophetess,6,7.5
The Promise in a Kiss,6,6.833333333333333
"The Prize Winner of Defiance, Ohio : How My Mother Raised 10 Kids on 25 Words or Less",6,8.166666666666666
Body Check,6,6.666666666666667
Bodily Harm,6,7.166666666666667
The Prince (Penguin Classics),6,7.5
Dinner at the Homesick Restaurant,6,7.333333333333333
Double Dealer : Crime Scene Investigation,6,6.833333333333333
Doom of the Darksword (Darksword Trilogy),6,7.0
Don't Sweat the Small Stuff in Love,6,7.833333333333333
The Black Lyon,6,9.166666666666666
"The Binding Chair : or, A Visit from the Foot Emancipation Society",6,7.5
The Big Dig: A Carlotta Carlyle Mystery,6,8.0
The Best Revenge,6,7.0
The Pursuit of Love & Love in a Cold Climate: Two Novels,6,7.166666666666667
Blue Bayou,6,6.5
Blowout,6,9.166666666666666
Bloody River Blues,6,6.333333333333333
Bloodlines (Dog Lover's Mysteries),6,7.5
Do Penguins Have Knees?,6,7.666666666666667
The Blue Viking,6,7.5
The Blooding,6,6.666666666666667
The Blessing Way (Joe Leaphorn Novels),6,7.0
"The Autobiography of Henry VIII: With Notes by His Fool, Will Somers : A Novel",6,8.333333333333334
"The Barking Ghost (Goosebumps, No 32)",6,5.666666666666667
The Bargain,6,7.666666666666667
The Ballad of Typhoid Mary,6,7.166666666666667
Dracula (Tor Classics),6,9.0
Dracula (Penguin Popular Classics),6,8.666666666666666
The Red Queen: Sex and the Evolution of Human Nature,6,6.5
The Red Notebook: True Stories,6,7.666666666666667
The Recycler's Handbook: Simple Things You Can Do,6,8.666666666666666
The Raven and Other Favorite Poems (Dover Thrift Editions),6,8.5
The Rana Look,6,7.333333333333333
The RETURN (REMEMBER ME 2) : THE RETURN,6,8.5
"The Best American Short Stories 2002 (Best American Short Stories, 2002)",6,8.333333333333334
The Berenstain Bears' New Baby (Pictureback Series),6,8.0
"The Berenstain Bears on the Moon (Bright & Early Book, Be 27)",6,8.5
The Berenstain Bears and Too Much Vacation (First Time Books),6,7.5
The African Quest (Archaeological Mystery),6,6.5
Dreaming Water,6,8.166666666666666
Dream Island (Medieval Trilogy),6,6.833333333333333
"Dream Country (Sandman, Book 3)",6,8.333333333333334
Dragonne's Eg,6,7.333333333333333
The Assassin (Badge of Honor Novels (Paperback)),6,8.333333333333334
The Artistic Cat,6,8.666666666666666
The Art of Raising a Puppy,6,9.166666666666666
The Archivist,6,8.0
The Anodyne Necklace,6,7.666666666666667
The Riders,6,7.666666666666667
The Return of the King (Lord of the Rings (Paperback)),6,9.166666666666666
The Return of Merlin,6,6.5
Blood Will Tell,6,7.5
The BIG BAD CITY (87th Precinct Mysteries (Hardcover)),6,6.166666666666667
The Autobiography of Vivian: A Novel,6,7.833333333333333
Drop Shot (Myron Bolitar Mysteries (Paperback)),6,9.166666666666666
"That Was Then, This Is Now",6,8.333333333333334
That Dorky Homemade Look: Quilting Lessons from a Parallel Universe,6,8.5
Thank You for Smoking,6,8.0
Texas Rich,6,6.333333333333333
Dragonsong,6,8.5
Dragonsinger,6,8.166666666666666
The Acid House,6,7.833333333333333
The Accidental Virgin,6,7.0
"The Abominable Snowman of Pasadena (Goosebumps, No 38)",6,7.0
The A.B.C. Murders,6,8.333333333333334
The Road to Wellville,6,7.666666666666667
The River Why,6,8.5
The Risk Pool (Vintage Contemporaries),6,6.833333333333333
The Right Stuff,6,8.333333333333334
The All of It: A Novel,6,7.833333333333333
TAMING OF THE SHREW,6,8.833333333333334
Sybil.,6,8.166666666666666
Sword and Sorceress XIX (Sword and Sorceress),6,7.666666666666667
Dying Young,6,6.5
Eating The Cheshire Cat: A Novel,6,8.5
Eat Drink and Be Wary: A Pennsylvania Dutch Mystery With Recipes (PennDutch Mysteries),6,7.0
The Runaway Bunny,6,8.5
"Black Thorn, White Rose",6,7.666666666666667
Black Sunday,6,7.166666666666667
The Rotters' Club (Vintage Contemporaries (Paperback)),6,7.833333333333333
Tehanu: The Last Book Of Earthsea (Earthsea  Tetrology #4),6,7.166666666666667
Tan Veloz Como El Deseo,6,8.333333333333334
Tam Lin (The Fairy Tale Series),6,8.0
"Tall, Dark And Wanted (Harlequin Intrigue, No 596)",6,8.5
Tess of the D'Urbervilles (Wordsworth Classics),6,8.333333333333334
Tempest in Eden,6,7.666666666666667
Electric God,6,8.0
Switch Bitch,6,8.333333333333334
Swimmer,6,8.333333333333334
Sweet Nothings,6,7.666666666666667
Sweet Anger,6,7.0
El Guardian Entre El Centeno,6,9.166666666666666
"Egg Monsters from Mars (Goosebumps, No 42)",6,5.166666666666667
"Eeyore, Be Happy (Little Golden Book)",6,8.5
The Science Fiction Hall of Fame: The Greatest Science Fiction Stories of All Time (Science Fiction Hall of Fame),6,8.0
The Scandalous Summer of Sissy Leblanc: A Novel,6,7.833333333333333
The Saving Graces : A Novel,6,7.5
The Satanic Verses,6,5.833333333333333
The Sandman: Book of Dreams,6,6.666666666666667
The SECRET BOOK OF GRAZIA DEI ROSSI,6,7.666666666666667
THROUGH THE ICE,6,7.166666666666667
TENDER IS THE NIGHT,6,8.166666666666666
El guardiÃ¡n entre el centeno,6,6.833333333333333
El Ultimo Caton,6,8.166666666666666
El Senor De Los Anillos: LA Comunidad Del Anillo (Lord of the Rings (Spanish)),6,8.833333333333334
Summer at the Lake (Mysteries & Horror),6,6.666666666666667
"Summer Knight (The Dresden Files, Book 4)",6,8.833333333333334
Sugarplum Dead : A Death on Demand Mystery (Death on Demand Mysteries (Paperback)),6,8.5
The Secret Ingredient,6,7.666666666666667
The Second Generation,6,9.0
Black Holes and Baby Universes and Other Essays,6,8.666666666666666
Black Elk Speaks: Being the Life Story of a Holy Man of the Oglala Sioux,6,8.0
Ecotopia,6,8.666666666666666
Sushi fÃ?Â¼r AnfÃ?Â¤nger.,6,6.333333333333333
"Survivor, die Ã?Â?berlebende.",6,7.166666666666667
Surfacing,6,7.5
Sunset Limited (Dave Robicheaux Mysteries (Paperback)),6,7.5
Elements of Style 3ED,6,8.833333333333334
Stop the Insanity,6,7.333333333333333
Encore Provence: New Adventures in the South of France (Vintage Departures),6,7.5
Encore Provence,6,8.5
En Attendant Godot,6,8.833333333333334
Ella Enchanted (rack),6,8.166666666666666
Strawberry Shortcake Murder: A Hannah Swensen Mystery (Hannah Swensen Mysteries (Paperback)),6,8.0
Strata,6,9.166666666666666
Stranger in My Arms,6,6.166666666666667
Straight Man,6,8.5
"The Secret Life of Laszlo, Count Dracula",6,5.5
Birds of America : Stories,6,8.666666666666666
Bio of an Ogre: The Autobiography of Piers Anthony to Age 50,6,8.0
Bingo,6,6.5
Subterranean,6,7.166666666666667
Emma (Signet Classics (Paperback)),6,8.166666666666666
Elusive Mrs. Pollifax,6,7.166666666666667
Enemy Women : A Novel,6,7.166666666666667
Still Life With Crows,6,9.166666666666666
Stick,6,8.5
Stealing Faces,6,7.833333333333333
Starting Over,6,7.5
Stone Angel (Kathleen Mallory Novels (Paperback)),6,8.333333333333334
Entering Normal (Ballantine Reader's Circle),6,8.0
Enter Whining,6,6.0
The Sheltering Sky (Vintage International),6,7.333333333333333
The Sheltering Sky,6,7.666666666666667
Bias: A CBS Insider Exposes How the Media Distort the News,6,9.0
Bhagavad Gita (Penguin Classics),6,7.666666666666667
Bewitching,6,7.666666666666667
The Shape-Changer's Wife,6,7.0
Storm,6,7.333333333333333
"Stop the Insanity! Eat, Breathe, Move, Change the Way You Look and Feel--Forever",6,6.666666666666667
St. Raven,6,6.333333333333333
Ssn,6,7.0
Square Foot Gardening,6,9.166666666666666
Spy Catcher: The Candid Autobiography of a Senior Intelligence Officer,6,6.666666666666667
Springwater Seasons,6,6.833333333333333
Stardust of Yesterday (Haunted Hearts),6,8.833333333333334
Stardoc: A Novel (Stardoc (Paperback)),6,7.166666666666667
Star Wars: Tales of the Bounty Hunters (Star Wars (Random House Paperback)),6,8.333333333333334
Star Wars: Showdown at Centerpoint (Star Wars: The Corellian Trilogy (Paperback)),6,7.666666666666667
"Star Wars: Episode II, Attack of the Clones",6,7.666666666666667
Eucalyptus: A Novel,6,7.0
Ethan Frome (Dover Thrift Editions),6,7.666666666666667
Beneath a Blood Red Moon (Zebra Romantic Suspense),6,8.0
The Silken Web,6,6.333333333333333
The Silent Passage: Menopause,6,6.833333333333333
"Engaged to Die : A Death on Demand Mystery (Hart, Carolyn G)",6,7.0
Every Cloud Has a Silver Lining (Amazing Days of Abby Hayes),6,8.166666666666666
Everlasting Love,6,6.833333333333333
Evergreen,6,8.0
Spell Crafts: Creating Magical Objects (Llewellyn's Practical Magic),6,7.833333333333333
Spring Collection,6,6.666666666666667
Spontaneous Healing : How to Discover and Enhance Your Body's Natural Ability to Maintain and Heal Itself,6,7.833333333333333
Splendid,6,7.666666666666667
Spider-Man,6,7.333333333333333
Sphinx,6,6.666666666666667
Every Second Counts,6,6.833333333333333
The Songlines,6,8.666666666666666
The Solace of Leaving Early,6,7.0
The Sisterhood,6,6.166666666666667
Betsy and Tacy Go Downtown (Betsy-Tacy),6,9.666666666666666
Essential Rumi,6,9.5
Escape the Night,6,6.833333333333333
Sometimes I Dream in Italian,6,6.666666666666667
Something from the Nightside,6,7.833333333333333
Someone in the House,6,6.166666666666667
Some Girls Do,6,8.0
Songs of Innocence and Songs of Experience (Dover Thrift Editions),6,8.0
Songs of Distant Earth,6,7.333333333333333
Songbook,6,8.166666666666666
Son of the Morning,6,7.166666666666667
"Exit Wounds : A Novel of Suspense (Jance, Ja)",6,8.666666666666666
Exile's Song: A Novel of Darkover,6,7.0
"Exile's Gate (Morgaine Saga, Book 4)",6,8.0
Belgrave Square,6,7.166666666666667
Before Night Falls,6,7.5
Southern Discomfort,6,7.333333333333333
Sophie's World: A Novel About the History of Philosophy (Berkeley Signature Edition),6,7.666666666666667
Sonnets from the Portuguese and Other Poems (Dover Thrift Editions),6,9.166666666666666
Small Miracles II,6,8.833333333333334
Small Gods: A Novel of Discworld,6,8.5
So You Want to Be a Wizard (Young Wizards (Paperback)),6,8.333333333333334
So Speaks the Heart,6,8.333333333333334
Snowfall,6,6.833333333333333
Snow Mountain Passage,6,7.166666666666667
FIRST THINGS FIRST,6,7.166666666666667
Extreme Instinct,6,7.333333333333333
Extension Du Domain De La Lutte,6,7.666666666666667
The Stranger Beside Me: The Twentieth Anniversary Edition,6,9.0
"The Strange Case of Dr. Jekyll and Mr. Hyde, and Other Stories (The Penguin English Library)",6,7.166666666666667
The Straight Dope: A Compendium of Human Knowledge,6,8.5
The Stories of Eva Luna,6,8.333333333333334
The Stinky Cheeseman and Other Fairly Stupid Tales (Caldecott Honor Book),6,9.5
Ex Libris: Confessions of a Common Reader,6,8.833333333333334
Evil Under the Sun (Hercule Poirot Mysteries (Paperback)),6,8.666666666666666
Bad Boy Brawly Brown: An Easy Rawlins Mystery,6,7.166666666666667
Slightly Sinful,6,7.833333333333333
Fair and Tender Ladies,6,8.333333333333334
Factoring Humanity,6,8.0
Face On the Milk Carton,6,8.166666666666666
FLOWERS IN THE ATTIC (Dollanger Saga (Paperback)),6,7.333333333333333
The Sunne in Splendour,6,8.333333333333334
Bazil Broketail,6,7.5
Bart Simpson's Guide to Life: A Wee Handbook for the Perplexed,6,7.666666666666667
"Band of Brothers : E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest",6,9.166666666666666
Explorers on the Moon (The Adventures of Tintin),6,7.666666666666667
Snow Angel,6,8.5
Snagged,6,6.5
Smoke & Mirrors: Short Fictions and Illusions,6,9.0
Smith of Wootton Major and Farmer Giles of Ham,6,8.5
Small Vices,6,8.166666666666666
Sky Masters,6,6.666666666666667
Skipping Towards Gomorrah: The Seven Deadly Sins and the Pursuit of Happiness in America,6,8.0
Six by Seuss: A Treasury of Dr. Seuss Classics,6,10.0
Sis Boom Bah,6,6.833333333333333
Sleep Toward Heaven: A Novel,6,8.0
Slaves of Obsession (William Monk Novels (Hardcover)),6,7.166666666666667
Slapstick or Lonesome No More!,6,8.333333333333334
Slander: Liberal Lies About the American Right,6,6.666666666666667
False Prophet: A Peter Decker/Rina Lazarus Mystery (Peter Decker & Rina Lazarus Novels (Paperback)),6,8.166666666666666
"Falling Stars (Andrews, V. C. Shooting Stars.)",6,6.833333333333333
Falling Sideways,6,8.166666666666666
The Telling,6,7.166666666666667
The Taming,6,7.833333333333333
The Tale of Murasaki,6,7.166666666666667
Balzac et la petite tailleuse chinoise,6,7.333333333333333
Bad Habits: A 100% Fact-Free Book,6,7.833333333333333
"Attack of the Mutant (Goosebumps, No 25)",6,5.166666666666667
Silver Pigs: A Detective Novel in Ancient Rome,6,8.5
Silent Honor,6,7.0
Farnham's Freehold,6,7.333333333333333
Si c'est un homme,6,9.166666666666666
False Prophet: A Peter Decker/Rina Lazarus Novel (Peter Decker & Rina Lazarus Novels (Paperback)),6,6.666666666666667
Single Wife: A Novel,6,8.166666666666666
Singin' and Swingin' and Gettin' Merry Like Christmas,6,9.0
Sing Down the Moon (Laurel-Leaf Historical Fiction),6,7.666666666666667
Sin Killer,6,7.333333333333333
The Thin Red Line,6,6.666666666666667
The Tenant of Wildfell Hall (Penguin Popular Classics),6,7.0
Backlash: The Undeclared War Against American Women,6,8.166666666666666
Babylon Rising,6,8.166666666666666
Baby With the Bathwater and Laughing Wild: Two Plays,6,6.5
Babel Tower,6,5.666666666666667
Shocking Pink,6,7.333333333333333
"Shipwreck (Island, Book 1)",6,8.0
"Fifty Acres and a Poodle: A Story of Love, Livestock, and Finding Myself on a Farm",6,8.666666666666666
Fever Season (Benjamin January (Paperback)),6,8.333333333333334
Short Stories of Ernest Hemingway (A Scribner classic),6,7.666666666666667
Fear of Frying (Jane Jeffry Mysteries (Paperback)),6,8.0
Faun & Games (Xanth),6,9.0
Father Brown: Selected Stories (Wordsworth Collection),6,8.666666666666666
The Three Stigmata of Palmer Eldritch,6,8.0
The Three Musketeers (Bantam Classics),6,8.833333333333334
The Thomas Berryman Number,6,7.5
Autumn Lover,6,6.5
Ausweitung der Kampfzone.,6,6.666666666666667
Aunt Dimity and the Duke (Penguin Crime Fiction),6,7.333333333333333
Audrey Rose,6,6.5
Au bonheur des ogres (Collectiom Folio),6,8.333333333333334
Seventh Scroll,6,9.333333333333334
Shadows and Light,6,8.666666666666666
Finding God in the Lord of the Rings,6,8.0
Final Victim,6,8.0
Final Justice: A Badge of Honor (Badge of Honor),6,7.833333333333333
Feng Shui Step by Step: Arranging Your Home for Health and Happiness-With Personalized Astrological Charts,6,7.0
"Ship of Magic (The Liveship Traders, Book 1)",6,8.5
Sharmila's Book,6,8.333333333333334
Shadows of Yesterday,6,7.0
"Assassin's Quest (The Farseer Trilogy, Book 3)",6,7.166666666666667
The Transall Saga,6,7.5
The Tomb and Other Tales,6,8.666666666666666
The Tin Flute (New Canadian Library),6,6.666666666666667
Short & Tall Tales: Moose County Legends Collected by James Mackintosh Qwilleran,6,6.666666666666667
Shore Lights,6,6.833333333333333
Shooting the Boh: A Woman's Voyage Down the Wildest River in Borneo (Vintage Departures),6,8.5
Flight of the Old Dog,6,6.833333333333333
Five Bells and Bladebone,6,7.166666666666667
First Test (Protector of the Small),6,8.0
First Person Plural : My Life as a Multiple,6,8.5
September Mourn : A Bed-And-Breakfast Mystery (Bed-And-Breakfast Mysteries (Paperback)),6,7.0
Firebrand,6,9.333333333333334
Firebird,6,7.0
The Ugly Little Boy,6,7.666666666666667
The Truth Is... My Life in Love and Music,6,8.333333333333334
The Trumpet of the Swan,6,9.333333333333334
Asylum,6,8.333333333333334
Shades Of Twilight,6,8.166666666666666
Sexing the Cherry (Vintage International),6,7.666666666666667
"Sex, Art, and American Culture: Essays",6,6.333333333333333
Sex and the Single Vampire,6,9.166666666666666
Sex and the City,6,4.333333333333333
Scandalous (Banning Sisters Trilogy),6,6.833333333333333
Say You Love Me,6,8.166666666666666
Saving Grace (Harlequin Presents No. 11543),6,5.833333333333333
Savage Inequalities: Children in America's Schools,6,8.333333333333334
Savage Devotion (Savage),6,6.833333333333333
Sati,6,7.833333333333333
The Universe in a Nutshell,6,8.666666666666666
"Arthur (The Pendragon Cycle, Book 3)",6,6.833333333333333
"Search for Senna (Everworld, 1)",6,6.166666666666667
For My Lady's Heart,6,7.333333333333333
For All Eternity,6,8.333333333333334
"Secret Star  (The Stars Of Mithra) (Harlequin Silhouette Intimate Moments, No 835)",6,7.5
Foetal Attraction,6,6.666666666666667
Flow: The Psychology of Optimal Experience,6,8.0
"Flow My Tears, the Policeman Said",6,8.5
Flint the King (Dragonlance: Preludes),6,7.5
Safe Harbour,6,6.666666666666667
Fox River,6,6.666666666666667
Sarah's Window,6,7.833333333333333
Sapphire Rose (Elenium (Paperback)),6,8.5
Forward the Foundation (Foundation Novels (Paperback)),6,8.666666666666666
"Fortune's Light (Star Trek The Next Generation, No 15)",6,6.5
Fortress in the Eye of Time,6,6.0
Forever Blue,6,8.333333333333334
Sanft entschlafen. Commissario Brunettis sechster Fall.,6,7.5
The Very Virile Viking: (Cartoon Cover),6,7.0
Armadillo,6,8.333333333333334
Arena,6,8.166666666666666
Area 7,6,7.5
Aqua Erotica: 18 Stories for a Steamy Bath,6,7.666666666666667
Appointment With Death: A Hercule Poirot Mystery (Hercule Poirot Mysteries (Paperback)),6,8.666666666666666
Scarletti Curse (Candleglow),6,7.0
SHOCK WAVE (Dirk Pitt Adventures (Hardcover)),6,9.0
SALT DANCERS,6,7.0
Sacred Hunger (Norton Paperback Fiction),6,9.0
Sacajawea (Lewis & Clark Expedition),6,8.833333333333334
Sabbath's Theater,6,6.166666666666667
STREETS OF LAREDO,6,7.166666666666667
SPRINGWATER,6,6.666666666666667
SPENDING: A Novel,6,6.833333333333333
SPELLBOUND : SPELLBOUND,6,8.0
"French Lessons: Adventures with Knife, Fork, and Corkscrew",6,6.833333333333333
Freedom's Choice,6,7.166666666666667
Anno Dracula,6,6.666666666666667
Anne of Green Gables (Children's Classics),6,8.666666666666666
The Wasp Factory: A Novel,6,8.666666666666666
The Visitation,6,7.166666666666667
Sahara,6,8.666666666666666
Fup,6,8.5
Fumblerules: A Lighthearted Guide to Grammar and Good Usage,6,9.166666666666666
Fugitive Pieces,6,8.166666666666666
Fugitive Nights,6,7.666666666666667
Rueful Death: A China Bayles Mystery,6,7.5
"Royal Assassin (The Farseer Trilogy, Book 2)",6,8.166666666666666
Rose Cottage,6,7.0
Animist,6,7.833333333333333
The Weigh Down Diet,6,7.0
The Wedding Game,6,7.333333333333333
The Watcher's Guide 2 (Buffy the Vampire Slayer),6,8.166666666666666
Anything Considered,6,7.5
Run Catch Kiss: A Gratifying Novel,6,7.0
From Beginning to End: The Rituals of Our Lives,6,7.666666666666667
Friends in High Places,6,7.0
SNOWS OF KILIMANJARO,6,8.166666666666666
Geis of the Gargoyle (Xanth),6,8.333333333333334
Gateway (Heechee Saga),6,7.5
Robot Visions,6,8.833333333333334
"Riverwind the Plainsman (Dragonlance: Preludes, Volume 4)",6,7.5
Gallows Hill (Laurel-Leaf Books),6,7.333333333333333
GUMP & CO.,6,7.5
GUMP & CO,6,7.0
The Winston Brothers,6,8.666666666666666
The Wife: A Novel,6,7.5
The Widow's Kiss,6,8.166666666666666
The White Raven,6,6.666666666666667
The White,6,6.333333333333333
Anna's Book,6,8.166666666666666
Rose,6,6.833333333333333
Roc and a Hard Place,6,7.833333333333333
Fuzzy Logic Get Fuzzy 2,6,9.5
Refuge: An Unnatural History of Family and Place,6,7.833333333333333
Getting to Yes: Negotiating Agreement Without Giving In,6,7.833333333333333
Getting Mother's Body : A Novel,6,6.666666666666667
Getting Lucky (Avon Light Contemporary Romances),6,7.666666666666667
Get Your War On,6,8.333333333333334
Gates of Eden,6,7.333333333333333
Garp und wie er die Welt sah.,6,7.5
Gardening for Dummies,6,9.166666666666666
Requiem Por un Campesino Espanol (Coleccibon Destinolibro),6,7.5
Replay,6,8.5
The Winter Queen : A Novel,6,8.0
Anger: Wisdom for Cooling the Flames,6,5.666666666666667
Angels & Insects : Two Novellas,6,6.666666666666667
Ring.,6,7.666666666666667
Riding the Iron Rooster: By Train Through China,6,8.0
Geisha,6,9.333333333333334
Raven (Orphans),6,5.5
"Ransom (Steel, Danielle)",6,8.166666666666666
Random Passage,6,8.0
"Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx",6,7.833333333333333
Ginger Tree,6,7.333333333333333
Red Phoenix,6,6.833333333333333
Red,6,7.666666666666667
Reasonable Doubt,6,6.0
An Unwilling Bride,6,6.166666666666667
An Unsuitable Job for a Woman,6,8.0
An Italian Affair,6,7.333333333333333
The X-Files: Goblins,6,5.833333333333333
The Wreath Book,6,7.666666666666667
The Worst-Case Scenario Survival Handbook: Dating and Sex,6,6.166666666666667
The World's Religions: Our Great Wisdom Traditions,6,8.833333333333334
Relato de un nÃ¡ufrago,6,7.5
Glimmering,6,6.0
Rachel's Tears: The Spiritual Journey of Columbine Martyr Rachel Scott,6,8.5
Rabbit-Proof Fence : The True Story of One of the Greatest Escapes of  All Time,6,7.666666666666667
"Rabbit, Run",6,7.5
RAISE THE TITANIC (Clive Cussler),6,8.833333333333334
Random Acts,6,8.0
Ramona Forever (Ramona Quimby (Hardcover)),6,8.833333333333334
Ralph S. Mouse,6,9.0
Rain Fall,6,7.5
Gnomes,6,7.166666666666667
Glory Season,6,7.0
Theos Reise. Roman Ã?Â¼ber die Religionen der Welt.,6,5.833333333333333
The stand,6,8.333333333333334
The scarlet letter (The World's best reading),6,7.333333333333333
The Year of the Intern,6,6.166666666666667
And the Shofar Blew (Moving Fiction),6,8.5
"Goodnight, Irene",6,7.333333333333333
Goodnight Moon Board Book,6,9.666666666666666
"Gods, Graves, and Scholars: The Story of Archaeology",6,8.833333333333334
Pure Drivel,6,7.333333333333333
Promises,6,7.666666666666667
Privileged Information,6,6.833333333333333
Private Parts,6,7.666666666666667
Thirteen,6,7.333333333333333
"An Hour To Kill : A True Story of Love, Murder, and Justice in a Small Southern Town (St. Martin's True Crime Library)",6,6.333333333333333
An Hour Before Daylight,6,8.666666666666666
An Equal Music,6,8.5
An American Childhood,6,7.666666666666667
Quicker than the Eye,6,8.666666666666666
Queenmaker: A Novel of King David's Queen,6,7.666666666666667
Quarantine : A Novel,6,7.5
Going After Cacciato,6,8.333333333333334
Amethyst Dreams,6,6.333333333333333
Ambulance Girl: How I Saved Myself by Becoming an EMT,6,7.833333333333333
Griffin & Sabine: The Complete Postcards,6,9.0
Gridlock,6,8.166666666666666
"Green Witchcraft: Folk Magic, Fairy Lore & Herb Craft (Green Witchcraft)",6,8.5
Great Expectations (Wordsworth Classics),6,9.333333333333334
Great Expectations (Signet Classics (Paperback)),6,5.333333333333333
"Three Theban Plays, The",6,7.5
Three Musketeers (Wordsworth Classics),6,9.166666666666666
"Three Men in a Boat, to Say Nothing of the Dog! (Penguin Popular Classics)",6,8.666666666666666
Three Act Tragedy (Hercule Poirot Mysteries (Paperback)),6,6.833333333333333
Those Who Hunt the Night,6,7.833333333333333
This Year It Will Be Different: And Other Stories : A Christmas Treasury,6,8.666666666666666
This Time Love,6,7.0
"This Montana Home (Family Man) (Harlequin Superromance, No 692)",6,7.0
Gracie: A Love Story,6,8.0
Post Captain (Aubrey-Maturin (Paperback)),6,9.0
HITCHHIK GD GALAXY (Hitchhiker's Trilogy (Paperback)),6,7.666666666666667
H Is for Homicide (A Kinsey Millhone Mystery),6,8.5
Gut Symmetries,6,8.333333333333334
"Preacher: Until the End of the World (Preacher Series , Vol 2)",6,7.5
Preacher: Gone to Texas (Vertigo),6,7.333333333333333
Prayers for Rain (Patrick Kenzie/Angela Gennaro Novels),6,6.833333333333333
Prayer for Owen Meany,6,7.5
Growing Pains of Adrian Mole,6,7.833333333333333
"Grounded (Star Trek The Next Generation, No 25)",6,6.666666666666667
Groovitude: A Get Fuzzy Treasury,6,9.166666666666666
Powers That Be,6,7.166666666666667
Through My Eyes,6,6.5
Amsterdam,6,5.666666666666667
Among the Missing,6,8.0
Among the Hidden,6,8.5
Picture Perfect,6,6.333333333333333
Happy Are Those Who Thirst for Justice,6,7.5
Happiness : A Novel,6,7.166666666666667
"Hanging by a Thread (Ferris, Monica. Needlecraft Mysteries.)",6,7.833333333333333
Polgara the Sorceress (Malloreon (Paperback Random House)),6,8.166666666666666
Point of Impact,6,8.333333333333334
Poetry for Cats: The Definitive Anthology of Distinguished Feline Verse,6,8.833333333333334
Playing Beatie Bow (Puffin Books),6,8.333333333333334
"Player's Handbook: Core Rulebook I (Dungeons & Dragons, Third Edition)",6,9.333333333333334
Titanic: The Long Night,6,7.333333333333333
Gunga Din and Other Favorite Poems (Dover Thrift Editions),6,6.166666666666667
Portnoy's Complaint,6,8.5
"Politically Correct, the Ultimate Storybook: Politically Correct Bedtime Stories, Once upon a More Enlightened Time, and Politically Correct Holiday Stories",6,7.333333333333333
Power Play,6,7.166666666666667
Power Lines,6,7.5
Pourquoi j'ai mangÃ?Â© mon pÃ?Â¨re,6,8.166666666666666
Perfume: The Story of a Murderer,6,8.166666666666666
Perfect Match: A Novel,6,7.666666666666667
Perfect Health: The Complete Mind/Body Program for Identifying & Soothing the Source of Your Body's Reaction,6,6.666666666666667
"Perchance to Dream (Star Trek The Next Generation, No 19)",6,7.0
Per Anhalter durch die Galaxis.,6,9.5
Picture Me Dead,6,8.0
Phantom of the Opera,6,8.333333333333334
"Peter Benchley's Amazon: The Ghost Tribe (Peter Benchley's Amazon, No 1)",6,6.0
Petals on the River,6,7.166666666666667
He Died with a Felafel in His Hand,6,8.333333333333334
Have a Nice Day : A Tale of Blood and Sweatsocks,6,8.666666666666666
Almost: A Novel,6,7.666666666666667
Almost Paradise,6,6.333333333333333
To Bury the Dead,6,6.666666666666667
Pink Slip Party,6,6.666666666666667
Pierced By A Sword,6,8.0
Hellfire,6,8.0
Hell House,6,5.666666666666667
Heaven's Price,6,6.666666666666667
Heaven to Betsy,6,9.0
Heat,6,7.833333333333333
"Past Lives, Future Healing: A Psychic Reveals the Secrets to Good Health and Great Relationships",6,8.333333333333334
All the Weyrs of Pern,6,9.333333333333334
All the King's Men (Harvest Book),6,9.666666666666666
All Things Wise and Wonderful (All Things Wise & Wonderful),6,9.166666666666666
Amazing Gracie: A Dog's Tale,6,9.0
"Amazing Grace : Lives of Children and the Conscience of a Nation, The",6,8.0
Pegasus in Space,6,8.0
"Heartfire (Tales of Alvin Maker, Book 5)",6,6.0
He Still Moves Stones,6,9.0
Pay Dirt (Mrs. Murphy Mysteries (Paperback)),6,6.333333333333333
Haunted Heartland,6,6.833333333333333
All Is Vanity (Ballantine Reader's Circle),6,6.666666666666667
Passion's Promise,6,5.666666666666667
Passing for Thin : Losing Half My Weight and Finding My Self,6,8.0
Pasquale's Nose: Idle Days in an Italian Town,6,7.0
Paragon Walk,6,8.166666666666666
Here Be Dragons,6,8.166666666666666
Her Perfect Match,6,7.166666666666667
Her,6,6.666666666666667
Henry Huggins (50th Anniversary Edition),6,8.5
Touch of Enchantment,6,7.833333333333333
Toons for Our Times: A Bloom County Book of Heavy Metal Rump 'N Roll,6,8.166666666666666
Too Many Crooks Spoil the Broth: A Pennsylvania-Dutch Mystery With Recipes (Pennsylvania Dutch Mysteries with Recipes (Paperback)),6,6.5
"Tomorrow, When The War Began",6,8.666666666666666
Tomcat in Love,6,5.5
Tom Clancy's Power Plays: Cold War (Tom Clancy's Power Plays (Paperback)),6,6.333333333333333
Tom Clancy's Op-Center: Mission of Honor (Tom Clancy's Op Center (Paperback)),6,5.833333333333333
His Bright Light: The Story of Nick Traina,6,8.666666666666666
Highland Velvet,6,7.166666666666667
High Tide in Tucson: Essays from Now or Never,6,8.166666666666666
Help the Poor Struggler,6,8.5
Paige by Paige: A Year of Trading Spaces,6,6.833333333333333
Paddy Clarke Ha Ha Ha,6,7.333333333333333
"PS, I Love You",6,8.666666666666666
